words@aam1994f	@aam1994f	191.0	191.304	то
words@aam1994f	@aam1994f	191.304	191.608	есть
words@aam1994f	@aam1994f	191.608	191.912	сейчас
words@aam1994f	@aam1994f	191.912	192.216	просто
words@aam1994f	@aam1994f	192.216	192.52	из-за
words@aam1994f	@aam1994f	192.52	192.824	медийности
words@aam1994f	@aam1994f	192.824	193.128	мне
words@aam1994f	@aam1994f	193.128	193.432	гораздо
words@aam1994f	@aam1994f	193.432	193.736	легче
words@aam1994f	@aam1994f	193.736	194.04	высказываться
words@aam1994f	@aam1994f	194.04	194.344	там
words@aam1994f	@aam1994f	194.344	194.648	/
words@aam1994f	@aam1994f	194.648	194.952	открыто
words@aam1994f	@aam1994f	194.952	195.256	жетско
words@aam1994f	@aam1994f	195.256	195.56	как-то
words@aam1994f	@aam1994f	195.56	195.864	принципиально
words@aam1994f	@aam1994f	195.864	196.168	/
words@aam1994f	@aam1994f	196.168	196.49	/
words@aam1994f	@aam1994f	196.724	197.059	так
words@aam1994f	@aam1994f	197.059	197.394	вот
words@aam1994f	@aam1994f	197.394	197.729	/
words@aam1994f	@aam1994f	197.729	198.064	история
words@aam1994f	@aam1994f	198.064	198.399	/
words@aam1994f	@aam1994f	198.399	198.734	я
words@aam1994f	@aam1994f	198.734	199.069	училась
words@aam1994f	@aam1994f	199.069	199.404	в
words@aam1994f	@aam1994f	199.404	199.739	мгу
words@aam1994f	@aam1994f	199.739	200.074	изначально
words@aam1994f	@aam1994f	200.074	200.409	ааа
words@aam1994f	@aam1994f	200.409	200.744	на
words@aam1994f	@aam1994f	200.744	201.079	бакалав...
words@aam1994f	@aam1994f	201.079	201.414	бакалавриате
words@aam1994f	@aam1994f	201.414	201.749	по
words@aam1994f	@aam1994f	201.749	202.084	журналистике
words@aam1994f	@aam1994f	202.084	202.419	/
words@aam1994f	@aam1994f	202.419	202.754	и
words@aam1994f	@aam1994f	202.754	203.089	я
words@aam1994f	@aam1994f	203.089	203.424	пошла
words@aam1994f	@aam1994f	203.424	203.759	на
words@aam1994f	@aam1994f	203.759	204.094	кафедру
words@aam1994f	@aam1994f	204.094	204.429	радио
words@aam1994f	@aam1994f	204.429	204.764	потому
words@aam1994f	@aam1994f	204.764	205.099	что
words@aam1994f	@aam1994f	205.099	205.434	я
words@aam1994f	@aam1994f	205.434	205.769	мечтала
words@aam1994f	@aam1994f	205.769	206.104	работать
words@aam1994f	@aam1994f	206.104	206.439	на
words@aam1994f	@aam1994f	206.439	206.774	радио
words@aam1994f	@aam1994f	206.774	207.109	/
words@aam1994f	@aam1994f	207.109	207.444	это
words@aam1994f	@aam1994f	207.444	207.779	была
words@aam1994f	@aam1994f	207.779	208.114	моя
words@aam1994f	@aam1994f	208.114	208.449	просто
words@aam1994f	@aam1994f	208.449	208.784	такая
words@aam1994f	@aam1994f	208.784	209.119	детская
words@aam1994f	@aam1994f	209.119	209.454	/
words@aam1994f	@aam1994f	209.454	209.789	супер
words@aam1994f	@aam1994f	209.789	210.124	/
words@aam1994f	@aam1994f	210.124	210.459	мечта
words@aam1994f	@aam1994f	210.459	210.794	мне
words@aam1994f	@aam1994f	210.794	211.129	хотелось
words@aam1994f	@aam1994f	211.129	211.464	просто
words@aam1994f	@aam1994f	211.464	211.799	хотя
words@aam1994f	@aam1994f	211.799	212.134	бы
words@aam1994f	@aam1994f	212.134	212.469	одним
words@aam1994f	@aam1994f	212.469	212.804	глазочком
words@aam1994f	@aam1994f	212.804	213.139	/
words@aam1994f	@aam1994f	213.139	213.474	попасть
words@aam1994f	@aam1994f	213.474	213.809	там
words@aam1994f	@aam1994f	213.809	214.144	/
words@aam1994f	@aam1994f	214.144	214.479	в
words@aam1994f	@aam1994f	214.479	214.814	одну
words@aam1994f	@aam1994f	214.814	215.149	студию
words@aam1994f	@aam1994f	215.149	215.484	/
words@aam1994f	@aam1994f	215.484	215.819	посмотреть
words@aam1994f	@aam1994f	215.819	216.154	/
words@aam1994f	@aam1994f	216.154	216.509	/
words@aam1994f	@aam1994f	216.548	216.858	я
words@aam1994f	@aam1994f	216.858	217.168	помню
words@aam1994f	@aam1994f	217.168	217.478	что
words@aam1994f	@aam1994f	217.478	217.788	/
words@aam1994f	@aam1994f	217.788	218.098	меня
words@aam1994f	@aam1994f	218.098	218.408	завораживала
words@aam1994f	@aam1994f	218.408	218.718	самая
words@aam1994f	@aam1994f	218.718	219.028	идея
words@aam1994f	@aam1994f	219.028	219.338	того
words@aam1994f	@aam1994f	219.338	219.648	что
words@aam1994f	@aam1994f	219.648	219.958	вот
words@aam1994f	@aam1994f	219.958	220.268	есть
words@aam1994f	@aam1994f	220.268	220.578	редакции
words@aam1994f	@aam1994f	220.578	220.888	которые
words@aam1994f	@aam1994f	220.888	221.198	выпускают
words@aam1994f	@aam1994f	221.198	221.508	продукт
words@aam1994f	@aam1994f	221.508	221.818	который
words@aam1994f	@aam1994f	221.818	222.128	я
words@aam1994f	@aam1994f	222.128	222.438	потом
words@aam1994f	@aam1994f	222.438	222.748	читаю
words@aam1994f	@aam1994f	222.748	223.058	смотрю
words@aam1994f	@aam1994f	223.058	223.368	там
words@aam1994f	@aam1994f	223.368	223.678	слушаю
words@aam1994f	@aam1994f	223.678	223.988	/
words@aam1994f	@aam1994f	223.988	224.298	и
words@aam1994f	@aam1994f	224.298	224.608	я
words@aam1994f	@aam1994f	224.608	224.918	там
words@aam1994f	@aam1994f	224.918	225.228	читала
words@aam1994f	@aam1994f	225.228	225.538	допустим
words@aam1994f	@aam1994f	225.538	225.848	какой-нибудь
words@aam1994f	@aam1994f	225.848	226.158	журнал
words@aam1994f	@aam1994f	226.158	226.468	и
words@aam1994f	@aam1994f	226.468	226.778	представляла
words@aam1994f	@aam1994f	226.778	227.088	как
words@aam1994f	@aam1994f	227.088	227.398	редакторы
words@aam1994f	@aam1994f	227.398	227.708	его
words@aam1994f	@aam1994f	227.708	228.018	делают
words@aam1994f	@aam1994f	228.018	228.328	там
words@aam1994f	@aam1994f	228.328	228.638	ну
words@aam1994f	@aam1994f	228.638	228.948	и
words@aam1994f	@aam1994f	228.948	229.258	прям
words@aam1994f	@aam1994f	229.258	229.568	мечтала
words@aam1994f	@aam1994f	229.568	229.878	что
words@aam1994f	@aam1994f	229.878	230.188	когда-нибудь
words@aam1994f	@aam1994f	230.188	230.498	я
words@aam1994f	@aam1994f	230.498	230.808	вот
words@aam1994f	@aam1994f	230.808	231.118	попаду
words@aam1994f	@aam1994f	231.118	231.428	внутрь
words@aam1994f	@aam1994f	231.428	231.738	/
words@aam1994f	@aam1994f	231.738	232.048	и
words@aam1994f	@aam1994f	232.048	232.358	посмотрю
words@aam1994f	@aam1994f	232.358	232.668	/
words@aam1994f	@aam1994f	232.668	232.978	такая
words@aam1994f	@aam1994f	232.978	233.288	типа
words@aam1994f	@aam1994f	233.288	233.598	/
words@aam1994f	@aam1994f	233.598	233.941	/
words@aam1994f	@aam1994f	234.333	234.637	в
words@aam1994f	@aam1994f	234.637	234.941	общем
words@aam1994f	@aam1994f	234.941	235.245	когда
words@aam1994f	@aam1994f	235.245	235.549	я
words@aam1994f	@aam1994f	235.549	235.853	поступила
words@aam1994f	@aam1994f	235.853	236.157	на
words@aam1994f	@aam1994f	236.157	236.461	журфак
words@aam1994f	@aam1994f	236.461	236.765	/
words@aam1994f	@aam1994f	236.765	237.069	я
words@aam1994f	@aam1994f	237.069	237.373	была
words@aam1994f	@aam1994f	237.373	237.677	первым
words@aam1994f	@aam1994f	237.677	237.981	эээ
words@aam1994f	@aam1994f	237.981	238.285	потоком
words@aam1994f	@aam1994f	238.285	238.589	/
words@aam1994f	@aam1994f	238.589	238.893	в
words@aam1994f	@aam1994f	238.893	239.197	котором
words@aam1994f	@aam1994f	239.197	239.501	применяли
words@aam1994f	@aam1994f	239.501	239.805	бакалавра
words@aam1994f	@aam1994f	239.805	240.109	?
words@aam1994f	@aam1994f	240.109	240.413	бакалавриат
words@aam1994f	@aam1994f	240.413	240.717	/
words@aam1994f	@aam1994f	240.717	241.021	/
words@aam1994f	@aam1994f	241.021	241.325	и
words@aam1994f	@aam1994f	241.325	241.629	наступил
words@aam1994f	@aam1994f	241.629	241.933	третий
words@aam1994f	@aam1994f	241.933	242.237	курс
words@aam1994f	@aam1994f	242.237	242.541	и
words@aam1994f	@aam1994f	242.541	242.845	я
words@aam1994f	@aam1994f	242.845	243.149	выбрала
words@aam1994f	@aam1994f	243.149	243.453	специальность
words@aam1994f	@aam1994f	243.453	243.757	радио
words@aam1994f	@aam1994f	243.757	244.061	/
words@aam1994f	@aam1994f	244.061	244.365	и
words@aam1994f	@aam1994f	244.365	244.669	нужно
words@aam1994f	@aam1994f	244.669	244.973	было
words@aam1994f	@aam1994f	244.973	245.277	прям
words@aam1994f	@aam1994f	245.277	245.581	/
words@aam1994f	@aam1994f	245.581	245.885	проходить
words@aam1994f	@aam1994f	245.885	246.189	собеседование
words@aam1994f	@aam1994f	246.189	246.493	сдавать
words@aam1994f	@aam1994f	246.493	246.797	экзамен
words@aam1994f	@aam1994f	246.797	247.101	/
words@aam1994f	@aam1994f	247.101	247.405	потому
words@aam1994f	@aam1994f	247.405	247.709	что
words@aam1994f	@aam1994f	247.709	248.013	был
words@aam1994f	@aam1994f	248.013	248.317	какой-то
words@aam1994f	@aam1994f	248.317	248.621	конкурс
words@aam1994f	@aam1994f	248.621	248.925	/
words@aam1994f	@aam1994f	248.925	249.254	/
words@aam1994f	@aam1994f	249.627	249.919	ааа
words@aam1994f	@aam1994f	249.919	250.211	а
words@aam1994f	@aam1994f	250.211	250.503	у
words@aam1994f	@aam1994f	250.503	250.795	нас
words@aam1994f	@aam1994f	250.795	251.087	там
words@aam1994f	@aam1994f	251.087	251.379	ааа
words@aam1994f	@aam1994f	251.379	251.671	зав
words@aam1994f	@aam1994f	251.671	251.963	кафедры
words@aam1994f	@aam1994f	251.963	252.255	радио
words@aam1994f	@aam1994f	252.255	252.547	я
words@aam1994f	@aam1994f	252.547	252.839	не
words@aam1994f	@aam1994f	252.839	253.131	помню
words@aam1994f	@aam1994f	253.131	253.423	как
words@aam1994f	@aam1994f	253.423	253.715	точно
words@aam1994f	@aam1994f	253.715	254.007	там
words@aam1994f	@aam1994f	254.007	254.299	называлась
words@aam1994f	@aam1994f	254.299	254.591	эта
words@aam1994f	@aam1994f	254.591	254.883	должность
words@aam1994f	@aam1994f	254.883	255.175	ну
words@aam1994f	@aam1994f	255.175	255.467	в
words@aam1994f	@aam1994f	255.467	255.759	общем
words@aam1994f	@aam1994f	255.759	256.051	главная
words@aam1994f	@aam1994f	256.051	256.343	по
words@aam1994f	@aam1994f	256.343	256.635	радио
words@aam1994f	@aam1994f	256.635	256.927	была
words@aam1994f	@aam1994f	256.927	257.219	такая
words@aam1994f	@aam1994f	257.219	257.511	женщина
words@aam1994f	@aam1994f	257.511	257.803	/
words@aam1994f	@aam1994f	257.803	258.095	достаточно
words@aam1994f	@aam1994f	258.095	258.387	жесткая
words@aam1994f	@aam1994f	258.387	258.679	/
words@aam1994f	@aam1994f	258.679	258.971	с
words@aam1994f	@aam1994f	258.971	259.263	очень
words@aam1994f	@aam1994f	259.263	259.555	таким
words@aam1994f	@aam1994f	259.555	259.847	авторитарным
words@aam1994f	@aam1994f	259.847	260.139	подходом
words@aam1994f	@aam1994f	260.139	260.431	к
words@aam1994f	@aam1994f	260.431	260.723	студентам
words@aam1994f	@aam1994f	260.723	261.015	/
words@aam1994f	@aam1994f	261.015	261.307	и
words@aam1994f	@aam1994f	261.307	261.599	все
words@aam1994f	@aam1994f	261.599	261.891	говорили
words@aam1994f	@aam1994f	261.891	262.183	о
words@aam1994f	@aam1994f	262.183	262.475	Боже
words@aam1994f	@aam1994f	262.475	262.767	она
words@aam1994f	@aam1994f	262.767	263.059	такая
words@aam1994f	@aam1994f	263.059	263.351	жесткая
words@aam1994f	@aam1994f	263.351	263.643	но
words@aam1994f	@aam1994f	263.643	263.935	у
words@aam1994f	@aam1994f	263.935	264.227	нее
words@aam1994f	@aam1994f	264.227	264.519	такие
words@aam1994f	@aam1994f	264.519	264.811	крутые
words@aam1994f	@aam1994f	264.811	265.103	результаты
words@aam1994f	@aam1994f	265.103	265.395	у
words@aam1994f	@aam1994f	265.395	265.687	студентов
words@aam1994f	@aam1994f	265.687	265.979	она
words@aam1994f	@aam1994f	265.979	266.271	так
words@aam1994f	@aam1994f	266.271	266.563	классно
words@aam1994f	@aam1994f	266.563	266.855	учит
words@aam1994f	@aam1994f	266.855	267.147	типа
words@aam1994f	@aam1994f	267.147	267.439	офигенски
words@aam1994f	@aam1994f	267.439	267.731	/
words@aam1994f	@aam1994f	267.731	268.023	это
words@aam1994f	@aam1994f	268.023	268.315	супер
words@aam1994f	@aam1994f	268.315	268.607	подход
words@aam1994f	@aam1994f	268.607	268.899	/
words@aam1994f	@aam1994f	268.899	269.215	/
words@aam1994f	@aam1994f	269.371	269.648	и
words@aam1994f	@aam1994f	269.648	269.925	я
words@aam1994f	@aam1994f	269.925	270.202	помню
words@aam1994f	@aam1994f	270.202	270.479	что
words@aam1994f	@aam1994f	270.479	270.756	я
words@aam1994f	@aam1994f	270.756	271.033	пришла
words@aam1994f	@aam1994f	271.033	271.31	на
words@aam1994f	@aam1994f	271.31	271.587	собеседование
words@aam1994f	@aam1994f	271.587	271.864	/
words@aam1994f	@aam1994f	271.864	272.141	и
words@aam1994f	@aam1994f	272.141	272.418	я
words@aam1994f	@aam1994f	272.418	272.695	просто
words@aam1994f	@aam1994f	272.695	272.972	вышла
words@aam1994f	@aam1994f	272.972	273.249	и
words@aam1994f	@aam1994f	273.249	273.526	еще
words@aam1994f	@aam1994f	273.526	273.803	полчаса
words@aam1994f	@aam1994f	273.803	274.08	плакала
words@aam1994f	@aam1994f	274.08	274.357	сидела
words@aam1994f	@aam1994f	274.357	274.634	на
words@aam1994f	@aam1994f	274.634	274.911	этой
words@aam1994f	@aam1994f	274.911	275.188	баллюстраде
words@aam1994f	@aam1994f	275.188	275.465	журфака
words@aam1994f	@aam1994f	275.465	275.742	просто
words@aam1994f	@aam1994f	275.742	276.019	из-за
words@aam1994f	@aam1994f	276.019	276.296	стресса
words@aam1994f	@aam1994f	276.296	276.573	потому
words@aam1994f	@aam1994f	276.573	276.85	что
words@aam1994f	@aam1994f	276.85	277.127	/
words@aam1994f	@aam1994f	277.127	277.404	ну
words@aam1994f	@aam1994f	277.404	277.681	она
words@aam1994f	@aam1994f	277.681	277.958	проводила
words@aam1994f	@aam1994f	277.958	278.235	такие
words@aam1994f	@aam1994f	278.235	278.512	стресс-собеседования
words@aam1994f	@aam1994f	278.512	278.789	для
words@aam1994f	@aam1994f	278.789	279.066	кого-то
words@aam1994f	@aam1994f	279.066	279.343	это
words@aam1994f	@aam1994f	279.343	279.62	наверное
words@aam1994f	@aam1994f	279.62	279.897	нормально
words@aam1994f	@aam1994f	279.897	280.174	и
words@aam1994f	@aam1994f	280.174	280.451	спокойно
words@aam1994f	@aam1994f	280.451	280.728	они
words@aam1994f	@aam1994f	280.728	281.039	проходят
words@aam1994f	@aam1994f	281.666	281.945	но
words@aam1994f	@aam1994f	281.945	282.224	/
words@aam1994f	@aam1994f	282.224	282.503	я
words@aam1994f	@aam1994f	282.503	282.782	в
words@aam1994f	@aam1994f	282.782	283.061	принципе
words@aam1994f	@aam1994f	283.061	283.34	всегда
words@aam1994f	@aam1994f	283.34	283.619	очень
words@aam1994f	@aam1994f	283.619	283.898	/
words@aam1994f	@aam1994f	283.898	284.177	тяжело
words@aam1994f	@aam1994f	284.177	284.456	реагирую
words@aam1994f	@aam1994f	284.456	284.735	на
words@aam1994f	@aam1994f	284.735	285.014	стресс
words@aam1994f	@aam1994f	285.014	285.293	/
words@aam1994f	@aam1994f	285.293	285.572	/
words@aam1994f	@aam1994f	285.572	285.851	ну
words@aam1994f	@aam1994f	285.851	286.13	типа
words@aam1994f	@aam1994f	286.13	286.409	легко
words@aam1994f	@aam1994f	286.409	286.688	там
words@aam1994f	@aam1994f	286.688	286.967	могу
words@aam1994f	@aam1994f	286.967	287.246	заплакать
words@aam1994f	@aam1994f	287.246	287.525	из-за
words@aam1994f	@aam1994f	287.525	287.804	чего-то
words@aam1994f	@aam1994f	287.804	288.083	/
words@aam1994f	@aam1994f	288.083	288.383	/
words@aam1994f	@aam1994f	291.724	291.959	ну
words@aam1994f	@aam1994f	291.959	292.194	сейчас
words@aam1994f	@aam1994f	292.194	292.429	я
words@aam1994f	@aam1994f	292.429	292.664	абсолютно
words@aam1994f	@aam1994f	292.664	292.899	точно
words@aam1994f	@aam1994f	292.899	293.134	уверена
words@aam1994f	@aam1994f	293.134	293.369	что
words@aam1994f	@aam1994f	293.369	293.604	это
words@aam1994f	@aam1994f	293.604	293.839	супер
words@aam1994f	@aam1994f	293.839	294.074	не
words@aam1994f	@aam1994f	294.074	294.309	нормально
words@aam1994f	@aam1994f	294.309	294.544	что
words@aam1994f	@aam1994f	294.544	294.779	нам
words@aam1994f	@aam1994f	294.779	295.014	нужно
words@aam1994f	@aam1994f	295.014	295.249	избавляться
words@aam1994f	@aam1994f	295.249	295.484	от
words@aam1994f	@aam1994f	295.484	295.719	этого
words@aam1994f	@aam1994f	295.719	295.954	понимания
words@aam1994f	@aam1994f	295.954	296.189	нормы
words@aam1994f	@aam1994f	296.189	296.424	и
words@aam1994f	@aam1994f	296.424	296.659	что
words@aam1994f	@aam1994f	296.659	296.894	/
words@aam1994f	@aam1994f	296.894	297.129	в
words@aam1994f	@aam1994f	297.129	297.364	принципе
words@aam1994f	@aam1994f	297.364	297.599	это
words@aam1994f	@aam1994f	297.599	297.834	не
words@aam1994f	@aam1994f	297.834	298.069	допустимо
words@aam1994f	@aam1994f	298.069	298.304	и
words@aam1994f	@aam1994f	298.304	298.539	с
words@aam1994f	@aam1994f	298.539	298.774	этим
words@aam1994f	@aam1994f	298.774	299.009	нужно
words@aam1994f	@aam1994f	299.009	299.244	бороться
words@aam1994f	@aam1994f	299.244	299.479	/
words@aam1994f	@aam1994f	299.479	299.714	и
words@aam1994f	@aam1994f	299.714	299.949	бороться
words@aam1994f	@aam1994f	299.949	300.184	гласно
words@aam1994f	@aam1994f	300.184	300.419	/
words@aam1994f	@aam1994f	300.419	300.686	/
words@aam1994f	@aam1994f	301.136	301.465	она
words@aam1994f	@aam1994f	301.465	301.794	/
words@aam1994f	@aam1994f	301.794	302.123	периодически
words@aam1994f	@aam1994f	302.123	302.452	/
words@aam1994f	@aam1994f	302.452	302.781	вела
words@aam1994f	@aam1994f	302.781	303.11	себя
words@aam1994f	@aam1994f	303.11	303.439	/
words@aam1994f	@aam1994f	303.439	303.768	на
words@aam1994f	@aam1994f	303.768	304.097	лекциях
words@aam1994f	@aam1994f	304.097	304.426	не
words@aam1994f	@aam1994f	304.426	304.755	совсем
words@aam1994f	@aam1994f	304.755	305.084	адекватно
words@aam1994f	@aam1994f	305.084	305.413	ну
words@aam1994f	@aam1994f	305.413	305.742	то
words@aam1994f	@aam1994f	305.742	306.071	есть
words@aam1994f	@aam1994f	306.071	306.4	/
words@aam1994f	@aam1994f	306.4	306.729	могла
words@aam1994f	@aam1994f	306.729	307.058	допустим
words@aam1994f	@aam1994f	307.058	307.387	оскорбить
words@aam1994f	@aam1994f	307.387	307.716	студента
words@aam1994f	@aam1994f	307.716	308.045	ну
words@aam1994f	@aam1994f	308.045	308.374	что-то
words@aam1994f	@aam1994f	308.374	308.703	такое
words@aam1994f	@aam1994f	308.703	309.032	сделать
words@aam1994f	@aam1994f	309.032	309.361	/
words@aam1994f	@aam1994f	309.361	309.705	/
gesture@aam1994f	@aam1994f	4.79	5.09	кивает головой
gesture@aam1994f	@aam1994f	23.17	25.8	прижимает ладонь к груди
gesture@aam1994f	@aam1994f	48.08	49.53	руки лежат на ногах, легкое ритмическое биение
gesture@aam1994f	@aam1994f	50.25	57.01	приподнимает обе руки на уровне груди в правую сторону, ладонями вверх, и двигает ими вверх-вниз, перемещает их в левую сторону, потом посередине, а потом опять влево
gesture@aam1994f	@aam1994f	92.73	94.74	держит руки вместе на уровне груди, приподнимает несколько пальцев правой руки
gesture@aam1994f	@aam1994f	100.21	102.35	мотает головой и руками в разные стороны
gesture@aam1994f	@aam1994f	109.09	111.315	слегка мотает головой
gesture@aam1994f	@aam1994f	113.417	123.15	ритмическое биение обеими руками на уровне груди (с несколькими перерывами)
gesture@aam1994f	@aam1994f	123.182	124.782	жест "поднимания руки в школе" сначала правой, потом левой 
gesture@aam1994f	@aam1994f	127.837	131.377	ритмическое биение левой рукой
gesture@aam1994f	@aam1994f	131.832	132.642	жест "кавычки" левой рукой, после указательный жест ладонью вверх, опускает руку
gesture@aam1994f	@aam1994f	132.832	135.822	крутит кистями по кругу, ритмическое биение
gesture@aam1994f	@aam1994f	135.99	137.84	жест "кавычки" обеими руками
gesture@aam1994f	@aam1994f	155.671	158.805	приподнимает кисти, небольшое ритмическое биение
gesture@aam1994f	@aam1994f	162.56	164.09	прижимает ладонь к груди
gesture@aam1994f	@aam1994f	170.1	171.44	поднимает руку ладонью вниз, соединяет кисти
gesture@aam1994f	@aam1994f	176.465	179.525	соединяет руки в замок на уровне груди, разъединяет
gesture@aam1994f	@aam1994f	179.66	182.48	ритмическое биение обеими руками на уровне груди
gesture@aam1994f	@aam1994f	194.105	195.465	ритмическое биение левой рукой
gesture@aam1994f	@aam1994f	203.16	206.19	ритмическое биение обеими руками на уровне груди
gesture@aam1994f	@aam1994f	207.14	211.32	запрокидывает голову, вскидывает руки и двигает ими
gesture@aam1994f	@aam1994f	211.535	214.485	рубит воздух ладонью левой руки
gesture@aam1994f	@aam1994f	218.25	220.25	скрещивает кисти пальцами к себе, разъединяет их
gesture@aam1994f	@aam1994f	220.3	222.4	ритмическое биение на уровне груди, ладонями вверх
gesture@aam1994f	@aam1994f	222.49	224.09	рубит воздух ладонью левой руки
gesture@aam1994f	@aam1994f	224.26	228.93	разъединяет замок, двигает руками, сжимает правую руку в кулак, двигает руками в противоложные стороны, опускает
gesture@aam1994f	@aam1994f	229.16	231.68	ритмическое движение, ладони перпендикулярно полу от себя
gesture@aam1994f	@aam1994f	231.755	233.965	поднимает левую руку на уровне плеча, правая на уровне груди, ладони перпендикулярно полу от себя, резко опускает левую на уровне с правой, небольшое ритмическое движение
gesture@aam1994f	@aam1994f	237.11	242.03	руки на уровне груди, крутит кистями, ритмическое движение
gesture@aam1994f	@aam1994f	245.104	246.327	приподнимает кисти на уровне груди
gesture@aam1994f	@aam1994f	257.57	261.81	рубит воздух ладонью левой руки
gesture@aam1994f	@aam1994f	262.225	269.18	ритмическое биение на уровне груди, поднимает левую руку, рубит водух ладонью левой руки ладонью вниз параллельно полу, затем меняет ориентацию ладони перпендикулярно полу
gesture@aam1994f	@aam1994f	276.53	282.53	ритмическое биение
gesture@aam1994f	@aam1994f	282.59	288.18	руки на уровне пояса ладонью вверх, крутит кистями, всплеск кистями
gesture@aam1994f	@aam1994f	305.49	308.13	поднимает левую руку на уровне груди ладонью вверх, поднимает правую и немного опускает обе
gesture@kib1997f	@kib1997f	51.29	52.19	кивает головой
gesture@kib1997f	@kib1997f	55.73	57.02	кивает головой
gesture@kib1997f	@kib1997f	69.66	71.88	мотает головой
gesture@kib1997f	@kib1997f	97.63	98.25	кивает головой
gesture@kib1997f	@kib1997f	117.64	118.41	кивает головой
gesture@kib1997f	@kib1997f	119.96	120.62	кивает головой
gesture@kib1997f	@kib1997f	167.445	168.165	кивает головой
gesture@kib1997f	@kib1997f	181.705	182.29	кивает головой
gesture@kib1997f	@kib1997f	215.35	216.82	кивает головой
gesture@kib1997f	@kib1997f	236.78	237.57	кивает головой
gesture@kib1997f	@kib1997f	258.862	260.99	кивает головой
gesture@kib1997f	@kib1997f	269.18	269.74	кивает головой
gesture@kib1997f	@kib1997f	279.645	280.215	кивает головой
gesture@kib1997f	@kib1997f	308.745	309.605	кивает головой
gestMeaning@aam1994f	@aam1994f	4.79	5.09	подтверждение
gestMeaning@aam1994f	@aam1994f	23.17	25.8	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	48.08	49.53	перечисление
gestMeaning@aam1994f	@aam1994f	50.25	57.01	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	92.73	94.74	внутреннее состояние: задуматься
gestMeaning@aam1994f	@aam1994f	100.21	102.35	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	109.09	111.315	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	113.417	123.15	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	123.182	124.782	изобразительный жест: поднятие руки в школе
gestMeaning@aam1994f	@aam1994f	127.837	131.377	изобразительный жест: ступенчатое "изображение" фразы "с годами"
gestMeaning@aam1994f	@aam1994f	131.832	132.642	прототипичность
gestMeaning@aam1994f	@aam1994f	132.832	135.822	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	135.99	137.84	непрямое значение слов
gestMeaning@aam1994f	@aam1994f	155.671	158.805	поиск слова
gestMeaning@aam1994f	@aam1994f	162.56	164.09	выражение эмоции: беспокойство
gestMeaning@aam1994f	@aam1994f	170.1	171.44	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	176.465	179.525	изобразительный жест: скованность\зажатость во фразе "была такой"
gestMeaning@aam1994f	@aam1994f	179.66	182.48	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	194.105	195.465	перечисление
gestMeaning@aam1994f	@aam1994f	203.16	206.19	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	207.14	211.32	выражение эмоции: восхищение
gestMeaning@aam1994f	@aam1994f	211.535	214.485	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	218.25	220.25	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	220.3	222.4	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	222.49	224.09	перечисление
gestMeaning@aam1994f	@aam1994f	224.26	228.93	изобразительный жест: берет журнал, изображает работу редакции
gestMeaning@aam1994f	@aam1994f	229.16	231.68	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	231.755	233.965	подчеркивать ритм фразы
gestMeaning@aam1994f	@aam1994f	237.11	242.03	внутреннее состояние: задуматься
gestMeaning@aam1994f	@aam1994f	245.104	246.327	акцент на слове "прям"
gestMeaning@aam1994f	@aam1994f	257.57	261.81	перечисление
gestMeaning@aam1994f	@aam1994f	262.225	269.18	перечисление
gestMeaning@aam1994f	@aam1994f	276.53	282.53	поддержка коммуникации (собственной речи)
gestMeaning@aam1994f	@aam1994f	282.59	288.18	поиск слова
gestMeaning@aam1994f	@aam1994f	305.49	308.13	приводит пример
intonation@aam1994f	@aam1994f	4.89	5.02	восклицание
intonation@aam1994f	@aam1994f	7.128	12.102	нарратив
intonation@aam1994f	@aam1994f	12.469	17.578	нарратив
intonation@aam1994f	@aam1994f	18.185	21.286	нарратив
intonation@aam1994f	@aam1994f	21.433	23.098	нарратив
intonation@aam1994f	@aam1994f	23.172	28.358	нарратив
intonation@aam1994f	@aam1994f	32.77	44.456	нарратив
intonation@aam1994f	@aam1994f	45.051	52.024	нарратив
intonation@aam1994f	@aam1994f	52.149	64.641	нарратив
intonation@aam1994f	@aam1994f	64.962	66.987	обрыв
intonation@aam1994f	@aam1994f	66.987	68.123	вопрос да-нет
intonation@aam1994f	@aam1994f	71.098	71.728	восклицание
intonation@aam1994f	@aam1994f	72.814	73.827	обрыв
intonation@aam1994f	@aam1994f	91.863	102.882	нарратив
intonation@aam1994f	@aam1994f	103.235	112.313	нарратив
intonation@aam1994f	@aam1994f	113.057	122.235	нарратив
